0,1,2,3,4,5,6
1272600,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1272700,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1272800,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1272900,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1273000,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1273100,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1273200,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1273300,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1273400,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1273500,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1273600,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1273700,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1273800,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1273900,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1274000,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1274100,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1274200,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1274300,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1274400,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1274500,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1274600,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1274700,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1274800,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1274900,1270000-1274999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1275000,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1275100,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1275200,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1275300,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1275400,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1275500,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1275600,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1275700,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1275800,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1275900,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1276000,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1276100,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1276200,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1276300,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1276400,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1276500,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1276600,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1276700,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1276800,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1276900,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1277000,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1277100,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1277200,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1277300,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1277400,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1277500,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1277600,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1277700,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1277800,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1277900,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1278000,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1278100,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1278200,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1278300,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1278400,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1278500,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1278600,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1278700,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1278800,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1278900,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1279000,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1279100,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1279200,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1279300,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1279400,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1279500,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1279600,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1279700,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1279800,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1279900,1275000-1279999,1270000-1279999,1260000-1289999,1260000-1319999,1200000-1319999,*
1280000,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1280100,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1280200,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1280300,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1280400,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1280500,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1280600,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1280700,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1280800,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1280900,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1281000,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1281100,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1281200,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1281300,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1281400,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1281500,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1281600,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1281700,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1281800,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1281900,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1282000,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1282100,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1282200,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1282300,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1282400,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1282500,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1282600,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1282700,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1282800,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1282900,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1283000,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1283100,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1283200,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1283300,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1283400,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1283500,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1283600,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1283700,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1283800,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1283900,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1284000,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1284100,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1284200,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1284300,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1284400,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1284500,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1284600,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1284700,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1284800,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1284900,1280000-1284999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1285000,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1285100,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1285200,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1285300,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1285400,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1285500,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1285600,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1285700,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1285800,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1285900,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1286000,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1286100,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1286200,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1286300,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1286400,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1286500,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1286600,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1286700,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1286800,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1286900,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1287000,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1287100,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1287200,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1287300,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1287400,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1287500,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1287600,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1287700,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1287800,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1287900,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1288000,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1288100,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1288200,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1288300,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1288400,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1288500,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1288600,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1288700,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1288800,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1288900,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1289000,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1289100,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1289200,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1289300,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1289400,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1289500,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1289600,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1289700,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1289800,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1289900,1285000-1289999,1280000-1289999,1260000-1289999,1260000-1319999,1200000-1319999,*
1290000,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1290100,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1290200,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1290300,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1290400,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1290500,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1290600,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1290700,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1290800,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1290900,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1291000,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1291100,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1291200,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1291300,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1291400,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1291500,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1291600,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1291700,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1291800,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1291900,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1292000,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
1292100,1290000-1294999,1290000-1299999,1290000-1319999,1260000-1319999,1200000-1319999,*
